id,author_id,text,conversation_id,in_reply_to_user_id,sender_location,receiver_location
1643995256017547272,324382273,"@annefleurdd 2 dingen die mij ook altijd heel erg opvallen :\n\n- als ik voor het eerst of bijna nooit bij een AH kom wordt ik bijna altijd gecontroleerd\n- het aantal spullen wat je scant speelt volgens mij ook een grote rol in het algoritme. Hoe minder boodschappen ik heb, hoe vaker ik wordt… https://t.co/VDizYvu27X",1643937209656000514,3385716550,"[6.1674274, 52.8382853, 7.2275448, 53.5757042]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643987118598012930,15147072,"@bertvandorp @LaetitiaOuillet Dat is een duidelijk gevolg van misinformatie en slecht werkgeversschap. Ik heb zulke installateurs in de klas, de enige reden dat ze die mening hebben is angst.\n\nAngst voor broodverlies en angst voor het onbekende.\n\nNeem ze mee in de transitie. Niet in de lobby.",1643675468116180997,83592806,"[5.4775671, 51.9432191, 5.6273878, 52.0185118]","[4.5534367, 51.8009548, 4.6715661, 51.8472168]"
1643974446754013185,1447626620148359168,"@MoniquedeVaan Ik ook Monique! Mijn geboorteplaats , zo vaak weggegaan en toch weer terugkomen.",1643713464085487617,1314797796,"[5.2066704, 51.6640335, 5.4296852, 51.7621115]","[5.2930115866175, 51.6821850430179, 5.30872517732219, 51.6953788834378]"
1643959020418367491,2510517301,"@DinyMcD Je had nog ff op bezoek kunnen komen, ik lig er nog 🤪. Fijn dat het goed gegaan is!!",1643946586181959683,314716624,"[6.4626199, 53.1785774, 6.6669276, 53.2649053]","[6.5483483, 53.1059566, 6.6948093, 53.1966245]"
1643939579316129792,2186639444,@annefleurdd @albertheijn Elk filiaal waar ik voor de eerste keer kom krijg ik een steekproef. Lijkt dus niet geheel willekeurig. En als je te lang in de winkel bent voor het aantal producten in je mandje dan word je ook even gecontroleerd. Half uur shoppen voor 3 producten is natuurlijk verdacht.,1643937209656000514,3385716550,"[5.357081, 51.3999536, 5.5489132, 51.4969563]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643933277210787841,3002189563,@RavishSitaldin Ah top! Ik ga even zoeken en overleggen met hem.,1643919931598151680,70666503,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1643933166141333504,3002189563,"@RavishSitaldin Ja ik heb zelf niet super veel keuze dus ik neem gewoon mn drinkvoeding mee. Maar het gaat mij om Vishesh , dat hij wel lekker en goed eet. Hij eet alles. Van Spareribs tot roti",1643919931598151680,70666503,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1643932207361273858,1142108402530824192,@jj79mo @NKPRNS Doen wij automatisch. Want ik koop altijd teveel bakjes. 😂,1643928517770457089,470055773,"[4.3832158, 51.8316119, 4.4922997, 51.8731562]","[5.8402698, 52.3913771, 6.0372773, 52.5219425]"
1643924609987739650,27457573,"@Bilal_Moslim @Nico42800024 @your_corrector @DenkNL Ik niet, mijn schoonmoeder is de enigste die nog moslima is. Maar niet absurd dwangmatig.",1642934998713126917,1650869154,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.8929526, 52.4114289, 4.9509088, 52.4902105]"
1643918869122228231,96320096,"@VrijndeSteede Dan ook nog door de spruitjeswalm van mensen uit Noord fietsen, alsof ik zelf niet binnen de ring woon wtf",1643917492698460161,177879322,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[-1.95729593780907, 50.5746064789388, 1.45178800018019, 52.1962850088601]"
1643917864531894272,96320096,@VrijndeSteede Ipv koffie fiets ik ‘s ochtends hier doorheen. Direct wakker of dood 👍🏼,1643917492698460161,177879322,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[-1.95729593780907, 50.5746064789388, 1.45178800018019, 52.1962850088601]"
1643915119422758913,39561902,"@milantwerp @BRogissart @LodeCossaer @KrisRemels Ik vind zelf dat Delhaize hun communicatie niet goed aanpakt, ik verdedig Delhaize niet 🤷🏽‍♂️ik geef gewoon mee dat de situatie van Delhaize België alarmerend is en een -ander- business model zoals dat met de zelfstandige uitbating nodig is om überhaupt werkgelegenheid te behouden",1643691326855077982,807565415203434496,"[3.5797639, 50.9795312, 3.8493597, 51.1879607]","[4.2180843, 51.1434643, 4.4982962, 51.3776487]"
1643914275117846528,807565415203434496,"@LawrenceVanhove @BRogissart @LodeCossaer @KrisRemels Oké, maar ik moet zelf gaan werken nu jongens. Veel plezier met op twitter Delhaize te verdedigen enzo. Ik ken inderdaad de situatie van Delhaize niet perfect. Daarvoor verwijs ik jullie graag door naar de werknemers.",1643691326855077982,39561902,"[4.2180843, 51.1434643, 4.4982962, 51.3776487]","[3.5797639, 50.9795312, 3.8493597, 51.1879607]"
1643909394881474563,574874562,@elisabethR53 @KroNcrv Dat weet ik.,1643323167795036160,1013959238,"[4.289923, 52.094592, 4.4440377, 52.1965013]","[5.3067086, 52.108447, 5.4843168, 52.2191943]"
1643909035069001728,39561902,@milantwerp @LodeCossaer @KrisRemels @BRogissart Je kan die jobs toch niet vergelijken? Moest ik zelf bestuurder zijn zou ik wel letten op het feit dat de loonsspanning niet exuberant wordt of werknemers een winstdeelname krijgen; maar op zich kan je een loon vd een niet zomaar delen door de andere en een zinnig getal krijgen,1643691326855077982,807565415203434496,"[3.5797639, 50.9795312, 3.8493597, 51.1879607]","[4.2180843, 51.1434643, 4.4982962, 51.3776487]"
1643908307361431552,807565415203434496,"@LawrenceVanhove @LodeCossaer @KrisRemels @BRogissart Het gaat hier niet €665, het gaat hier om een winst wat de gemiddelde werknemer van Delhaize verre zal maken door zich heel zijn leven kapot te werken. Ik zal nooit een ziek systeem verdedigen waarbij de CEO 128x het loon van de werknemer verdient. Vindt u dat normaal?",1643691326855077982,39561902,"[4.2180843, 51.1434643, 4.4982962, 51.3776487]","[3.5797639, 50.9795312, 3.8493597, 51.1879607]"
1643903860501622784,27457573,@Bilal_Moslim @Nico42800024 @your_corrector @DenkNL Mijn schoonmoeder die bij mij woond is moslim. En die vind ook dat er moslims zijn die een beetje doordraaien. Dus nee ik heb geen hekel aan moslims/islam.\nIk heb wel een hekel aan hypocriete moslims en tegen diverse bullshit van vele gelovigen.,1642934998713126917,1650869154,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.8929526, 52.4114289, 4.9509088, 52.4902105]"
1643903481617457152,950462782884990979,@marian070249 Hmmm... Ik krijg alléén 'n stembiljet op naam - en nadien niet eens nadien persoonlijk een bedankje...,1643852871220297730,784680632232321024,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643903082131013634,223840732,"@marian070249 Wanneer heb je die ontvangen? Ik heb namelijk nog niks gekregen.  En ja, ook meegedaan. Helaas zijn wij niet uitgekozen als woongebouw",1643852871220297730,784680632232321024,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643901825429520384,950462782884990979,"@marian070249 @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini Dankjewel Marian, ik houd 't hier weer bij.🥰☕️👍🏻🌞🙋🏻‍♂️👋🏻😺🐾",1643844790751035393,784680632232321024,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643882397023232000,397126908,@DjeeDeeBee @Christo65478322 Sorry maar ik ga er weer over....😂 volgens het boekje 42 kilo. Gezien mijn leeftijd en haalbaar 25 kilo. Met op mijn eten te letten en te bewegen als een halve zot is er al 8 kilo af op 3 maanden.,1643495100587159553,548238536,"[4.6923685, 51.1495606, 4.7929603, 51.2165749]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1643880197018513408,397126908,"@DjeeDeeBee @Christo65478322 Nooit veel gedronken wel graag. Nu momenteel zo goed als geen alcohol. Einde december ben ik op mijn sprekende weegschaal gaan staan en het heeft geroepen "" niet met 2 tegelijk""",1643495100587159553,548238536,"[4.6923685, 51.1495606, 4.7929603, 51.2165749]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1643879055156969472,397126908,"@DjeeDeeBee @Christo65478322 Ikke alleen zeker,  nu de naam is niet Jef Peters dus de kans dat ik het ben is nogal groot.",1643495100587159553,548238536,"[4.6923685, 51.1495606, 4.7929603, 51.2165749]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1643876499794141186,470055773,"@JustDootjuh Dat mag hoor. Ik persoonlijk vind rechts mooier,maar als mijn partner liever links heeft dan kan ze die van me krijgen. Want mijn partner moet het zelf natuurlijk ook zelf mooi vinden en niet alleen voor mij doen.",1643707410522021888,1313792634218065920,"[5.8402698, 52.3913771, 6.0372773, 52.5219425]","[6.8263158, 52.6327357, 7.0926136, 52.8729716]"
1643875325787471875,707643871379988480,"@EzZijlstra Goedemorgen Esther, lief, dankjewel.\nIk wens jou een mooie donderdag met veel glimlachjes.🥰🌺👋 https://t.co/5zKrEe1iAd",1643872071754080259,3227914005,"[6.8263158, 52.6327357, 7.0926136, 52.8729716]","[5.7270313, 52.0732616, 6.0785368, 52.2855541]"
1643873765732892672,3227914005,"@MrsSandvrouw Jeanet, ik vind jou zo’n leuk en opgewekt mens. \nEen pannenkoek appel heb jij gegeten vanochtend. Ik glimlach erbij en zie het bijna voor me. \nFijne dag!  👋🏻",1643872071754080259,707643871379988480,"[5.7270313, 52.0732616, 6.0785368, 52.2855541]","[6.8263158, 52.6327357, 7.0926136, 52.8729716]"
1643867193170337794,1282993019210403843,@PostvanFenna Is de waarheid. Wanneer ik mannen tegenkom die bepaalde dingen zeggen over vrouwen en hun vaginale status (wel/geen pik bezoek) dan vraag ik of hij knakworstje of sucuk heeft. Ze worden dan zo boos en denk ik: jep! Knakworstje… die zijn toch niet halal en vullend. https://t.co/HdEAVPAfZ8,1643544903798882304,87662233,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643863277829607424,1479231999168634886,@PeterterHorst Valt mij ook op dat mensen al zoveel tijd en geld hebben om te reizen. Ik hoorde van iemand die met een groep een maand ging dat zij de enige was. De rest ging veel langer! Hoe dan 🤷🏻‍♀️,1643859649408401409,131115987,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
1643858999471685632,18696594,"@LexVerzijl Ja te erg, ik ken dat.\nToch een fijne dag Lex 🌞",1643851512911650817,244023117,"[5.3067086, 52.108447, 5.4843168, 52.2191943]","[4.5686768, 52.4863024, 4.7197686, 52.5325723]"
1643852147220463617,355568295,@LexVerzijl Nou dus geen goede morgen voor jou vandaag. Vannacht beter hoop ik voor jou.\nIn ieder geval wel weer gezellig eten om naar uit te kijken.\nVeel plezier 🌞👍🏽🍀❤️☕️💪🏽,1643851512911650817,244023117,"[9.4857783, 42.3858652, 9.5383018, 42.41631]","[4.5686768, 52.4863024, 4.7197686, 52.5325723]"
1643845484513984514,143788349,"@marian070249 Ik deel je gevoel, verschrikkelijk! Ondanks dat, fijne dag nog.",1643843737250922496,784680632232321024,"[4.4237726, 51.9603417, 4.5652209, 52.0618124]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643820164029337601,874295298385903617,@JanHenk010 Ik wil graag n kaartje sturen!,1643706317989609473,3717808763,"[4.2127417, 51.9053618, 4.2924411, 51.9478097]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1643736176384147457,495914854,@EzZijlstra Ik ook!!!!!,1643589921410523137,3227914005,"[6.7559955, 52.1611799, 6.981174, 52.2855112]","[5.7270313, 52.0732616, 6.0785368, 52.2855541]"
1643727057707323394,56183008,@antonDDD @hncuisine Ik denk dat ze er in Staphorst en Spakenburg anders over denken 😜,1643698625728462849,72112537,"[6.3232184, 52.4280601, 6.6097669, 52.5925849]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1643724788987310082,3105251660,"@Monicafalck Iets met fotografie, ik mag graag foto's maken. Iets of iemand met een dergelijk voorwerp op de foto zetten. Een kroon , hoge hoed, mijn oude stoel, enz en wie weet iemand  te enthousiasmeren voor wat dan ook . https://t.co/YavGsjuLzV",1643697170216804365,97665431,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[5.2432057, 52.1103985, 5.3499938, 52.20459]"
1643713010266001408,2921293965,@klaasm67 Voor de liefhebbers is het officiële Indonesische Kookboek van de Koninklijke Marine via deze link te downloaden. Dikke aanrader! Ik gebruik 'm wekelijks.\nhttps://t.co/8zt1tzXkKZ,1643565214485430272,342689198,"[4.4391012, 52.1188805, 4.5242856, 52.1846062]","[9.8285635, 49.822787, 9.87109, 49.852266]"
1643708217296396289,106518492,@joinworkout Ik ben al gelukkig getrouwd en de meesten van hen ook ;-),1643336259056680961,4119271215,"[5.7576521, 51.7905544, 5.9082602, 51.8947409]","[4.5909337, 52.0116127, 4.7056003, 52.0771315]"
1643703343166914561,20904012,@HenkAlkmaar Ik snap trouwen heel goed als Ajax niet verder wil spelen vanavond.,1643689894957441034,173153723,"[4.7855597, 52.6328145, 4.8999298, 52.7233246]","[4.7449734, 52.556324, 4.9271883, 52.6460663]"
1643702648648892416,20904012,@HenkAlkmaar Ik vind het heel jammer. Ik had me verheugd op een mooie pot voetbal.,1643689894957441034,173153723,"[4.7855597, 52.6328145, 4.8999298, 52.7233246]","[4.7449734, 52.556324, 4.9271883, 52.6460663]"
1643702134758670337,173153723,@ckwint Ik verwacht dat Ajax er vanavond het bijltje erbij neergooit. Veiligheid niet gegarandeerd. En wat dan?,1643689894957441034,20904012,"[4.7449734, 52.556324, 4.9271883, 52.6460663]","[4.7855597, 52.6328145, 4.8999298, 52.7233246]"
1643700325575012360,56183008,@antonDDD Klopt en nu krijgt de hele club de schuld.. weer die Feyenoorders en dat is onzin. Het gaat helaas bij meer clubs totaal niet goed en het gevolg is .. geen uitsupporters meer denk ik 😭😭,1643698625728462849,72112537,"[6.3232184, 52.4280601, 6.6097669, 52.5925849]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1643698623069270016,449735438,"@WitdeBerna @overlistener @paulcliteur @turkqueenzelda Goed mogelijk, maar ik heb dan ook wat meer Islam, Koran studie achter de rug.",1643296607104909313,2511288156,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[4.8929526, 52.4114289, 4.9509088, 52.4902105]"
1643698552378470401,20904012,@HenkAlkmaar Ik ben ook Feyenoord fan maar wil niet geassocieerd worden met dit soort idioten.,1643689894957441034,173153723,"[4.7855597, 52.6328145, 4.8999298, 52.7233246]","[4.7449734, 52.556324, 4.9271883, 52.6460663]"
1643691719592927253,1396431203360722947,@vanSonenBreugel Dat denk ik ook.,1643680720282427404,2568609622,"[6.326517, 52.24227, 6.5538584, 52.3264345]","[5.357081, 51.3999536, 5.5489132, 51.4969563]"
1643691030384918529,368902371,@liefsliss Haha oke. Ik ben lang alleen geweest maar vind t toch fijn om\nIemand te hebben waar ik m’n leven mee kan delen.,1643688338195456009,2709993144,"[5.1449931, 51.5856303, 5.3167645, 51.673935]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643689361450442761,368902371,@liefsliss Haha sorry ik gun jou gewoon al het geluk. 😋☺️,1643688338195456009,2709993144,"[5.1449931, 51.5856303, 5.3167645, 51.673935]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643687245633789966,1048996585215078400,"@margotlantinga Beste Margot,wij mijn man en ik hebben ook naar Kees gekeken, zo intiem en persoonlijk en zo hoopvol , verdrietig, voor Kees, zijn begeleidster, zijn Oudere en broert.",1643337009350443010,111625233,"[5.7492523, 50.82951, 5.8881139, 50.8922447]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643685207785054208,223840732,@Donderwolkje Zeker. Ik dacht echt dat er brand van kwam,1643675588513734666,368902371,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[5.2461453, 51.5433962, 5.4053359, 51.634684]"
1643678990463377419,2511288156,@MartinLeusink @overlistener @paulcliteur @turkqueenzelda Ik kan niet reageren op je idiosyncratische terminologie zolang ik niet weet wat je daarmee bedoelt.,1643296607104909313,449735438,"[4.8929526, 52.4114289, 4.9509088, 52.4902105]","[3.4023218, 6.3962643, 3.6013694, 6.4867971]"
1643676475839717382,35874936,@ChrisSibon Volgens PSV heb ik tickets gekocht….\nZit zaterdag toch echt bij BVB vs Union Berlin.,1643676128144400386,47892683,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[-9.2298264, 38.6913748, -9.0901639, 38.7958529]"
1643671836125716481,830453054176628736,@Bakkie09 ik heb de podcast kroongetuigen helemaal uit. Heb je meer zelfde soort genre Vlaamse tips?,1643671836125716481,301329199,"[6.1012077, 52.2176353, 6.3821168, 52.3211656]","[4.3796667, 51.4152751, 4.5477793, 51.4823758]"
1643671681364361216,365677125,@bezem1steel Heb ik toch maar mooi bewezen dat ik een mens ben🤣🤣🤣,1643535613994336259,143788349,"[4.1155933, 51.9413602, 4.3098679, 52.0677645]","[4.6750992, 51.9056092, 4.8323339, 51.9841161]"
1643669376023896067,346758169,"@avsomeren Nul geduld, behalve als ik een boek kan lezen!",1643317363847077888,22387371,"[4.9479152, 51.5294472, 5.1793323, 51.640588]","[5.357081, 51.3999536, 5.5489132, 51.4969563]"
1643667526667075590,752559206251847680,@joinworkout Met niemand en daarvoor ben ik hier ook niet.\nWaarvoor wel? Dat vraag ik me ook wel eens af.,1643336259056680961,4119271215,"[6.903423, 53.1107885, 7.2275448, 53.3328197]","[4.5909337, 52.0116127, 4.7056003, 52.0771315]"
1643666137563922468,418922519,@jloos87 @IvanhoooFSC @lemmens_john @Rik_FSC14 Ik vind dat eerder de @knvb eens uitleg mag geven waarom het zo lang duurt en waarom ze daarmee indirect de club de nek omdraaien. Zolang er geen goedkeuring is kan geen volgende stap gezet worden namelijk,1642913957710012416,2296194694,"[5.7545486, 50.8984677, 5.8574051, 50.9550636]","[5.7581385, 50.9464925, 5.9055558, 51.0728095]"
1643661837286637610,69852464,@klaasm67 @selmarsmit Ik ruik nog steeds de trassi als ik op de hangaar aan het werk was aan de 40mm.,1643565214485430272,342689198,"[5.0559841, 52.3023152, 5.3792667, 52.5920368]","[9.8285635, 49.822787, 9.87109, 49.852266]"
1643659788193091584,87238104,"@PostvanFenna Weer zo’n moment dat ik me schaam Nederlander te zijn, ieder bericht wordt weer gekoppeld aan eigen waanideeën, een beetje respect is ver te zoeken.",1643159257452367875,87662233,"[5.6399595, 52.8879773, 5.9377491, 53.0470014]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643658790430965783,319741788,"@HolstegeGerrit @PatrickDeRaaff @PeterThijssen5 @WiljanB Hey, geen kwaad woord over Lordi. Anders kom ik naar Zwolle Zuid op m'n bezem 😉 https://t.co/w18ls0bgvR",1643161485898555392,3047180412,"[6.0033058, 52.4404911, 6.2105671, 52.5879383]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1643655608250269709,437298427,@batamigo Meer heb ik er niet 😁 https://t.co/z7XNM3DrfX,1643507038482202625,205883464,"[3.8255102, 47.163175, 3.8964746, 47.2262717]","[5.4768871, 52.2023675, 5.6836046, 52.2932881]"
1643655074277736448,36434688,@MommieWatson @StefanTetelepta @RTL4 @BeauvanED Nu vind ik het nog triester voor die ouders. Die hebben geen leven gehad hierdoor.,1643591719869456386,365336412,"[4.3596667, 52.1555681, 4.466603, 52.2259666]","[4.828954, 51.5098962, 4.9797813, 51.6162215]"
1643654788955897860,839765461550174208,"@batamigo @VriesMinke Oh, ik wist dat niet 😊.",1642882970473181198,205883464,"[4.4391012, 52.1188805, 4.5242856, 52.1846062]","[5.4768871, 52.2023675, 5.6836046, 52.2932881]"
1643652665228787742,205883464,@LeidseTina @VriesMinke Ik gebruik het niet meer maar heb destijd anti depressiva gekregen in hogere dosering. Dan is het effectief voor ptss. Ik gebruik nog wel steeds mijn oxazepam maar die geeft nu ook rust aan/voor mijn SAB.,1642882970473181198,839765461550174208,"[5.4768871, 52.2023675, 5.6836046, 52.2932881]","[4.4391012, 52.1188805, 4.5242856, 52.1846062]"
1643643653988970501,389113541,"@annefleurdd Ik ben geen vrouw, maar ik voel me er ook ongemakkelijk en begrijp je dus wel. Voor mij was het een reden om in alle vroegte te gaan. Hoe vaak ik niet alleen was of juist met alleen serieuze mensen. Dat was fijn. Succes.",1643258654081314817,3385716550,"[5.9170423, 51.1587781, 6.086104, 51.2591551]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643636747383742465,138462163,@klaasm67 Blauwe hap noemden ze dat toch? 😊\n\n(En voor de beschuldigingen van racisme me om de oren vliegen: ik ben zelf van Indo-origine hè 😶),1643565214485430272,342689198,"[4.9479152, 51.5294472, 5.1793323, 51.640588]","[9.8285635, 49.822787, 9.87109, 49.852266]"
1643628443970535426,1256339305380941831,@ArendRdam Ik ben 17 dagen weg. Valt dus reuze mee hoor,1643576830719594496,215016076,"[107.210974, 14.951393, 108.73944, 16.067552]","[1.5550088, 50.3895333, 1.6066149, 50.4399195]"
1643625070592499720,22387371,@1974marjolein Nou wil ik ook...,1643317363847077888,346758169,"[5.357081, 51.3999536, 5.5489132, 51.4969563]","[4.9479152, 51.5294472, 5.1793323, 51.640588]"
1643613042989584384,587748276,@jloos87 @IvanhoooFSC @lemmens_john @Rik_FSC14 Die ‘communicatie fout’ is al eerder gemaakt. \nIk snap dat je niet zomaar alles gelijk naar buiten smijt maar enige info en opheldering vanuit club maait ook het gras weg voor de fantasten bij @ESPNnl en @VI_nl,1642913957710012416,2296194694,"[5.7581385, 50.9464925, 5.9055558, 51.0728095]","[5.7581385, 50.9464925, 5.9055558, 51.0728095]"
1643604138360487938,208191959,@klaasm67 Ik niet.,1643565214485430272,342689198,"[6.3232184, 52.4280601, 6.6097669, 52.5925849]","[9.8285635, 49.822787, 9.87109, 49.852266]"
1643596297205608448,20904012,@edebets1 @AstrudWildschut BBB zal zich ook aan de gerechtelijke uitspraken tav stikstof moeten houden. Ik denk dat het kansen biedt het om samen op te trekken tegen Tata en Data (centers) en een transitie naar biologisch boeren.,1643559963653021697,35262383,"[4.7855597, 52.6328145, 4.8999298, 52.7233246]","[4.6748243, 52.4165236, 4.862646, 52.520406]"
1643594929401151489,930413908531310594,@annefleurdd Ik vind het heel fijn! Heb nu een trainer bij een kleine female gym en met mn Basic Fit abonnement kan ik kiezen tussen ‘gemengd filiaal’ (meer apparaten) en ‘female filiaal’ (meer lessen). Kun je per keer bekijken waar je meer behoefte aan hebt.,1643258654081314817,3385716550,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1643572994923438082,205883464,"@foppeweijer Jeeeejjjj! Van mij kreeg jij de zon, mag ik dan van een heleboel zwaluwen?",1643507038482202625,437298427,"[5.4768871, 52.2023675, 5.6836046, 52.2932881]","[3.8255102, 47.163175, 3.8964746, 47.2262717]"
1643572341664776193,797418720729645060,"@bachrouriamir Goed zo, Amir. Uiteindelijk begrijp ik niet zo goed wat uiteindelijk de bedoeling is van zulk label 🤔🤔🤔 !??",1643566831280455680,1216361276676485120,"[3.1341126, 51.158168, 3.310214, 51.3632982]","[4.4328497, 51.1609508, 4.483942, 51.1895143]"
1643567058280493056,397126908,"@DjeeDeeBee Beter dan marginaal smak schuiven want dan ga die 2de hersencel oek nog nor de klote en das ambetant voer die van olle. ( ge wat toch ni waarover ik na ont klappe ben mor zukket mor oep, loempe)",1643495100587159553,548238536,"[4.6923685, 51.1495606, 4.7929603, 51.2165749]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1643563844650909696,1078344356027949063,"@marjaruigrok Hahah, als enkele reis nog wel denk ik, maar heen en terug valt het toch al in de categorie ultra😅",1643502067405713410,23069404,"[4.5505577, 52.2144875, 4.8191001, 52.3863713]","[4.5505577, 52.2144875, 4.8191001, 52.3863713]"
1643560436854292482,219069852,"@AnnekeHogenes Ik geloof dat onze tandarts dat doet, Tandartsenpraktijk Centra Plaza op het Lelycentre. Ik weet het niet zeker. Je kan altijd even bellen.",1643550768711057408,38998404,"[5.0857107, 52.3846363, 5.6059368, 52.6916409]","[5.5122792, 52.3641441, 5.8644966, 52.6629813]"
1643558039872569344,470055773,@MisterSenseo Wel een paar keer gezegd dat ik zenuwachtig was.,1643531948944400384,365677125,"[5.8402698, 52.3913771, 6.0372773, 52.5219425]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1643557998139146240,2276035788,"@klaasm67 Vreemde denkwijze idd. Ik denk niet alleen aan Rusland, maar ook China, Israël straks enz.",1643492437153677312,342689198,"[4.9217343, 51.8186834, 5.031801, 51.8635658]","[9.8285635, 49.822787, 9.87109, 49.852266]"
1643556810878599168,32347082,@rgcsh Same!\nEn sinds die betaalmunten zijn afgeschaft (wat overigens beter is) geef ik tijdens de wedstrijden ook aanzienlijk meer uit. 🥲,1643497219146825729,2871290753,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643555628714016770,65976695,@ValentLinda @FrisseWindNu @jeroenolthof @Brigittevdberg Dat wist ik niet en vind ik ook niet handig. Ben wel nieuwsgierig naar de overwegingen om dat niet te doen.,1643496707563442182,483921277,"[4.58184510346829, 52.4859116786085, 4.60642344290471, 52.499400555549]","[5.760294, 50.3194838, 6.0017619, 50.3912248]"
1643549679798439937,16664200,@Quintin24 🙈 Ik was nog niet helemaal wakker!,1643494268403605504,34366418,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1643543689816408064,950462782884990979,"@marian070249 @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini Als ik toen had geweten, dat wat ik nu weet... 't Was  niet de eerste transformatie: maar daarbuiten, was aan binnen- en buiten in deplorabele staat verkerend; met illegale (!) voorbouw én archiefruimte aan achterzijde, waarvoor géén vergunning was.",1643485662849515520,784680632232321024,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643538860662456321,196121428,"@JasperBosZwolle Ik liep lang een paar #d66 en grienlinkers…\nEn wat viel me op.. geen empathie, geen realiteitszin, alleen klimaatdrammen en globalistisch gedram z.\nDeze mensen zijn levenloos",1643336596647804928,19178939,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[6.0033058, 52.4404911, 6.2105671, 52.5879383]"
1643537767442382850,950462782884990979,"@marian070249 @AadHoek @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini Tja... Er is destijds óók nog gepoogd er 'n soort van B&amp;B van te maken... Had op zich wel ludiek geweest... B&amp;B ""De Nachtbraker"", ik zie 't voor mij - ook gezien de locatie...😂😂😂😂",1643485662849515520,784680632232321024,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1643537248011337730,205253989,@ErnstLissauer @AylinBilic Spelbreker! Ik wachtte juist af wanneer deze welgeinformeerde mevrouw dat zou vragen......,1643498671525314562,278154788,"[34.266924, 29.393973, 35.669933, 33.290533]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
