,id,text,sentiment,sentiment_num
522,1643879055156969472,"@DjeeDeeBee @Christo65478322 Ikke alleen zeker,  nu de naam is niet Jef Peters dus de kans dat ik het ben is nogal groot.",positive,0.5
523,1643876499794141186,"@JustDootjuh Dat mag hoor. Ik persoonlijk vind rechts mooier,maar als mijn partner liever links heeft dan kan ze die van me krijgen. Want mijn partner moet het zelf natuurlijk ook zelf mooi vinden en niet alleen voor mij doen.",very positive,1.0
524,1643875325787471875,"@EzZijlstra Goedemorgen Esther, lief, dankjewel.\nIk wens jou een mooie donderdag met veel glimlachjes.🥰🌺👋 https://t.co/5zKrEe1iAd",very positive,1.0
525,1643873765732892672,"@MrsSandvrouw Jeanet, ik vind jou zo’n leuk en opgewekt mens. \nEen pannenkoek appel heb jij gegeten vanochtend. Ik glimlach erbij en zie het bijna voor me. \nFijne dag!  👋🏻",very positive,1.0
526,1643867193170337794,@PostvanFenna Is de waarheid. Wanneer ik mannen tegenkom die bepaalde dingen zeggen over vrouwen en hun vaginale status (wel/geen pik bezoek) dan vraag ik of hij knakworstje of sucuk heeft. Ze worden dan zo boos en denk ik: jep! Knakworstje… die zijn toch niet halal en vullend. https://t.co/HdEAVPAfZ8,very negative,-1.0
527,1643863277829607424,@PeterterHorst Valt mij ook op dat mensen al zoveel tijd en geld hebben om te reizen. Ik hoorde van iemand die met een groep een maand ging dat zij de enige was. De rest ging veel langer! Hoe dan 🤷🏻‍♀️,positive,0.5
528,1643858999471685632,"@LexVerzijl Ja te erg, ik ken dat.\nToch een fijne dag Lex 🌞",positive,0.5
529,1643852147220463617,@LexVerzijl Nou dus geen goede morgen voor jou vandaag. Vannacht beter hoop ik voor jou.\nIn ieder geval wel weer gezellig eten om naar uit te kijken.\nVeel plezier 🌞👍🏽🍀❤️☕️💪🏽,very positive,1.0
530,1643845484513984514,"@marian070249 Ik deel je gevoel, verschrikkelijk! Ondanks dat, fijne dag nog.",negative,-0.5
531,1643820164029337601,@JanHenk010 Ik wil graag n kaartje sturen!,neutral,0.0
532,1643736176384147457,@EzZijlstra Ik ook!!!!!,neutral,0.0
533,1643727057707323394,@antonDDD @hncuisine Ik denk dat ze er in Staphorst en Spakenburg anders over denken 😜,neutral,0.0
534,1643724788987310082,"@Monicafalck Iets met fotografie, ik mag graag foto's maken. Iets of iemand met een dergelijk voorwerp op de foto zetten. Een kroon , hoge hoed, mijn oude stoel, enz en wie weet iemand  te enthousiasmeren voor wat dan ook . https://t.co/YavGsjuLzV",neutral,0.0
535,1643713010266001408,@klaasm67 Voor de liefhebbers is het officiële Indonesische Kookboek van de Koninklijke Marine via deze link te downloaden. Dikke aanrader! Ik gebruik 'm wekelijks.\nhttps://t.co/8zt1tzXkKZ,very positive,1.0
536,1643708217296396289,@joinworkout Ik ben al gelukkig getrouwd en de meesten van hen ook ;-),very positive,1.0
537,1643703343166914561,@HenkAlkmaar Ik snap trouwen heel goed als Ajax niet verder wil spelen vanavond.,positive,0.5
538,1643702648648892416,@HenkAlkmaar Ik vind het heel jammer. Ik had me verheugd op een mooie pot voetbal.,very positive,1.0
539,1643702134758670337,@ckwint Ik verwacht dat Ajax er vanavond het bijltje erbij neergooit. Veiligheid niet gegarandeerd. En wat dan?,positive,0.5
540,1643700325575012360,@antonDDD Klopt en nu krijgt de hele club de schuld.. weer die Feyenoorders en dat is onzin. Het gaat helaas bij meer clubs totaal niet goed en het gevolg is .. geen uitsupporters meer denk ik 😭😭,positive,0.5
541,1643698623069270016,"@WitdeBerna @overlistener @paulcliteur @turkqueenzelda Goed mogelijk, maar ik heb dan ook wat meer Islam, Koran studie achter de rug.",positive,0.5
542,1643698552378470401,@HenkAlkmaar Ik ben ook Feyenoord fan maar wil niet geassocieerd worden met dit soort idioten.,very negative,-1.0
543,1643691719592927253,@vanSonenBreugel Dat denk ik ook.,neutral,0.0
544,1643691030384918529,@liefsliss Haha oke. Ik ben lang alleen geweest maar vind t toch fijn om\nIemand te hebben waar ik m’n leven mee kan delen.,positive,0.5
545,1643689361450442761,@liefsliss Haha sorry ik gun jou gewoon al het geluk. 😋☺️,neutral,0.0
546,1643687245633789966,"@margotlantinga Beste Margot,wij mijn man en ik hebben ook naar Kees gekeken, zo intiem en persoonlijk en zo hoopvol , verdrietig, voor Kees, zijn begeleidster, zijn Oudere en broert.",very positive,1.0
547,1643685207785054208,@Donderwolkje Zeker. Ik dacht echt dat er brand van kwam,positive,0.5
548,1643678990463377419,@MartinLeusink @overlistener @paulcliteur @turkqueenzelda Ik kan niet reageren op je idiosyncratische terminologie zolang ik niet weet wat je daarmee bedoelt.,very positive,1.0
549,1643676475839717382,@ChrisSibon Volgens PSV heb ik tickets gekocht….\nZit zaterdag toch echt bij BVB vs Union Berlin.,neutral,0.0
550,1643671836125716481,@Bakkie09 ik heb de podcast kroongetuigen helemaal uit. Heb je meer zelfde soort genre Vlaamse tips?,neutral,0.0
551,1643671681364361216,@bezem1steel Heb ik toch maar mooi bewezen dat ik een mens ben🤣🤣🤣,very positive,1.0
552,1643669376023896067,"@avsomeren Nul geduld, behalve als ik een boek kan lezen!",neutral,0.0
553,1643667526667075590,@joinworkout Met niemand en daarvoor ben ik hier ook niet.\nWaarvoor wel? Dat vraag ik me ook wel eens af.,neutral,0.0
554,1643666137563922468,@jloos87 @IvanhoooFSC @lemmens_john @Rik_FSC14 Ik vind dat eerder de @knvb eens uitleg mag geven waarom het zo lang duurt en waarom ze daarmee indirect de club de nek omdraaien. Zolang er geen goedkeuring is kan geen volgende stap gezet worden namelijk,neutral,0.0
555,1643661837286637610,@klaasm67 @selmarsmit Ik ruik nog steeds de trassi als ik op de hangaar aan het werk was aan de 40mm.,neutral,0.0
556,1643659788193091584,"@PostvanFenna Weer zo’n moment dat ik me schaam Nederlander te zijn, ieder bericht wordt weer gekoppeld aan eigen waanideeën, een beetje respect is ver te zoeken.",very negative,-1.0
557,1643658790430965783,"@HolstegeGerrit @PatrickDeRaaff @PeterThijssen5 @WiljanB Hey, geen kwaad woord over Lordi. Anders kom ik naar Zwolle Zuid op m'n bezem 😉 https://t.co/w18ls0bgvR",neutral,0.0
558,1643655608250269709,@batamigo Meer heb ik er niet 😁 https://t.co/z7XNM3DrfX,neutral,0.0
559,1643655074277736448,@MommieWatson @StefanTetelepta @RTL4 @BeauvanED Nu vind ik het nog triester voor die ouders. Die hebben geen leven gehad hierdoor.,neutral,0.0
560,1643654788955897860,"@batamigo @VriesMinke Oh, ik wist dat niet 😊.",neutral,0.0
561,1643652665228787742,@LeidseTina @VriesMinke Ik gebruik het niet meer maar heb destijd anti depressiva gekregen in hogere dosering. Dan is het effectief voor ptss. Ik gebruik nog wel steeds mijn oxazepam maar die geeft nu ook rust aan/voor mijn SAB.,neutral,0.0
562,1643643653988970501,"@annefleurdd Ik ben geen vrouw, maar ik voel me er ook ongemakkelijk en begrijp je dus wel. Voor mij was het een reden om in alle vroegte te gaan. Hoe vaak ik niet alleen was of juist met alleen serieuze mensen. Dat was fijn. Succes.",positive,0.5
563,1643636747383742465,@klaasm67 Blauwe hap noemden ze dat toch? 😊\n\n(En voor de beschuldigingen van racisme me om de oren vliegen: ik ben zelf van Indo-origine hè 😶),neutral,0.0
564,1643628443970535426,@ArendRdam Ik ben 17 dagen weg. Valt dus reuze mee hoor,neutral,0.0
565,1643625070592499720,@1974marjolein Nou wil ik ook...,neutral,0.0
566,1643613042989584384,@jloos87 @IvanhoooFSC @lemmens_john @Rik_FSC14 Die ‘communicatie fout’ is al eerder gemaakt. \nIk snap dat je niet zomaar alles gelijk naar buiten smijt maar enige info en opheldering vanuit club maait ook het gras weg voor de fantasten bij @ESPNnl en @VI_nl,very negative,-1.0
567,1643604138360487938,@klaasm67 Ik niet.,neutral,0.0
568,1643596297205608448,@edebets1 @AstrudWildschut BBB zal zich ook aan de gerechtelijke uitspraken tav stikstof moeten houden. Ik denk dat het kansen biedt het om samen op te trekken tegen Tata en Data (centers) en een transitie naar biologisch boeren.,neutral,0.0
569,1643594929401151489,@annefleurdd Ik vind het heel fijn! Heb nu een trainer bij een kleine female gym en met mn Basic Fit abonnement kan ik kiezen tussen ‘gemengd filiaal’ (meer apparaten) en ‘female filiaal’ (meer lessen). Kun je per keer bekijken waar je meer behoefte aan hebt.,positive,0.5
570,1643572994923438082,"@foppeweijer Jeeeejjjj! Van mij kreeg jij de zon, mag ik dan van een heleboel zwaluwen?",neutral,0.0
571,1643572341664776193,"@bachrouriamir Goed zo, Amir. Uiteindelijk begrijp ik niet zo goed wat uiteindelijk de bedoeling is van zulk label 🤔🤔🤔 !??",positive,0.5
572,1643567058280493056,"@DjeeDeeBee Beter dan marginaal smak schuiven want dan ga die 2de hersencel oek nog nor de klote en das ambetant voer die van olle. ( ge wat toch ni waarover ik na ont klappe ben mor zukket mor oep, loempe)",neutral,0.0
573,1643563844650909696,"@marjaruigrok Hahah, als enkele reis nog wel denk ik, maar heen en terug valt het toch al in de categorie ultra😅",neutral,0.0
574,1643560436854292482,"@AnnekeHogenes Ik geloof dat onze tandarts dat doet, Tandartsenpraktijk Centra Plaza op het Lelycentre. Ik weet het niet zeker. Je kan altijd even bellen.",positive,0.5
575,1643558039872569344,@MisterSenseo Wel een paar keer gezegd dat ik zenuwachtig was.,neutral,0.0
576,1643557998139146240,"@klaasm67 Vreemde denkwijze idd. Ik denk niet alleen aan Rusland, maar ook China, Israël straks enz.",negative,-0.5
577,1643556810878599168,@rgcsh Same!\nEn sinds die betaalmunten zijn afgeschaft (wat overigens beter is) geef ik tijdens de wedstrijden ook aanzienlijk meer uit. 🥲,neutral,0.0
578,1643555628714016770,@ValentLinda @FrisseWindNu @jeroenolthof @Brigittevdberg Dat wist ik niet en vind ik ook niet handig. Ben wel nieuwsgierig naar de overwegingen om dat niet te doen.,very positive,1.0
579,1643549679798439937,@Quintin24 🙈 Ik was nog niet helemaal wakker!,positive,0.5
580,1643543689816408064,"@marian070249 @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini Als ik toen had geweten, dat wat ik nu weet... 't Was  niet de eerste transformatie: maar daarbuiten, was aan binnen- en buiten in deplorabele staat verkerend; met illegale (!) voorbouw én archiefruimte aan achterzijde, waarvoor géén vergunning was.",very negative,-1.0
581,1643538860662456321,"@JasperBosZwolle Ik liep lang een paar #d66 en grienlinkers…\nEn wat viel me op.. geen empathie, geen realiteitszin, alleen klimaatdrammen en globalistisch gedram z.\nDeze mensen zijn levenloos",negative,-0.5
582,1643537767442382850,"@marian070249 @AadHoek @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini Tja... Er is destijds óók nog gepoogd er 'n soort van B&amp;B van te maken... Had op zich wel ludiek geweest... B&amp;B ""De Nachtbraker"", ik zie 't voor mij - ook gezien de locatie...😂😂😂😂",neutral,0.0
583,1643537248011337730,@ErnstLissauer @AylinBilic Spelbreker! Ik wachtte juist af wanneer deze welgeinformeerde mevrouw dat zou vragen......,positive,0.5
584,1643534082523971585,"@marian070249 @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini Dankjewel Marian. Precies wat je schrijft, eind jaren '90 vorige eeuw konden m'n collega en ik het kantongerecht kopen - dat wat nu ""De Magistraat"" heet, en is geworden - voor.... Hfl. 100.000,00. Hádden we 't maar gedaan...😭😭😭☝️🏻 https://t.co/oMkXotCgza",positive,0.5
585,1643530331553775616,"@DjeeDeeBee Simpele, ik kom van stad en kots oep marginale zeker asse uit Deurne kome. Ne kakker waar holdet uit. https://t.co/YS3fjcC0Px",positive,0.5
586,1643521661449150464,@hikke_en_tein @Lisawesterveld @peterkwint Zeker. Ik hoop dat we ze binnenkort kunnen inschrijven op een VO school.,positive,0.5
587,1643519616361148416,"@marjaruigrok Aha, ik ben daar nog nooit geweest🙂",neutral,0.0
588,1643493618580180993,"@PeterterHorst Het zal jou niet verbazen, dat ik\ndáár totaal anders over denk 🍐",neutral,0.0
589,1643484350535573506,"@mvandm O, haha, dat had ik niet gezien.",neutral,0.0
590,1643393252970700802,@joinworkout Met niemand maar ik zou er verschillende wel ((heel) veel) beter willen leren kennen ;-),neutral,0.0
591,1643367970926624771,"@loesism zijn bezig met de oprichting maar werken al samen met gemeente , niet alles tegelijk ... tijd 🤫. Belcrum volgt ook nog ? die kan ik niet goed volgen...",positive,0.5
592,1643365645248086016,"@loesism jullie tekenen niet zag ik? waarom , wij denken juist over aansluiting  🙄",positive,0.5
593,1643365241210695680,"@annefleurdd Op vakantie wens ik zo min mogelijk Nederlanders tegen te komen, en wil ik graag Nederland uit (cultuur enzo). Daarnaast zijn niet alle bestemmingen per trein te bereiken (denk aan een heleboel eilanden). Maar goed dat wat met het vliegtuig ‘moet’, hoeft niet per se ‘s nachts.",positive,0.5
594,1643362676859363330,@eventjes Ik heb ook de voorkeur voor bewegende onderwerpen hoor (lees: mensen). Gewoon veel doen dus 🤗,neutral,0.0
595,1643359985357783041,@trijn73 Zal ik doen… ze slaapt nu in haar mandje!\nEn jij morgen Olle en Pelle?knuffels van me!!,neutral,0.0
596,1643351869631201287,@trijn73 Neen … hoop op zon !!!🌞\nVlieland is zo mooi en gezellig!!\nGenieten en ik krijg niet genoeg van beide honden… wat een schatten!! \nWat zullen ze daar genieten !!!,very positive,1.0
597,1643351605629124616,@Rob_QQ Geniet ervan!\nVan de omgeving en de boeken. Een beetje jaloers ben ik wel...,neutral,0.0
598,1643349565733756929,@miekwik De zon scheen weldadig naar binnen. Ik had een vrije dag. Het wennen hier zal nog wel komen.,positive,0.5
599,1643344970496061442,@MrsSandvrouw Het is moeilijk Jeannet. Ben liever eerlijk tegen jou dan dat ik zou zeggen ‘het is fantastisch’\nMaar ik heb goede moed.,positive,0.5
600,1643344231946174464,@trijn73 Ik hoop dat jullie geweldige fijne dagen met de honden zullen hebben!!!\nHeel veel geniet plezier op Vlieland!!!,very positive,1.0
601,1643340700736421890,@jolandavdkolk Ja nou dat zeker. Maar 1x per week is genoeg. Ik draai donderdag ook nog mee. T geeft me wel een ander soort energie,positive,0.5
602,1643340638073528324,@joinworkout Ik ben 4 jaar geleden zelfs met eentje getrouwd!,neutral,0.0
603,1643335278545846277,@FeyeNody Ik ook... En die boeren niks,neutral,0.0
604,1643331131998187524,@Vrouwpluijgers Nu voel ik me zoals een kleine del bedolven onder mayo.,negative,-0.5
605,1643330343229898756,"@DjeeDeeBee Hier ook , maar ik bedoel kleine frikandellen met een klodder mayo.",negative,-0.5
606,1643317459322040320,@yvdk1 Ik volg alleen leuke mensen 😅,very positive,1.0
607,1643316742284820483,"@yvdk1 Apart, ik volg nogal wat PSV’ers en zie dat niet. Hooguit wat flauwe geintjes.",negative,-0.5
608,1643315841621000193,@alexandradarch Ik herken mezelf 😘,neutral,0.0
609,1643306463853436931,@Dutchy_in_Spain Ik had @FirstDatesNL gevraagd of we die nog te zien krijgen aangezien er voorlopig geen nieuw seizoen wordt uitgezonden,neutral,0.0
610,1643306064790577165,@Bilal_Moslim @your_corrector @DenkNL Ik heb 2 moslim collega’a die doen dit niet.,neutral,0.0
611,1643303478880501760,@Bilal_Moslim @your_corrector @DenkNL Als je zo radicaal ben dan is Nederland denk ik niet jou plek.,neutral,0.0
612,1643303310655381526,@JasperBosZwolle @jvanamsterdam @Wendy188607821 Blijf vooral in je eigen bubbel spitten.\nBlijf ook vooral voorbij gaan aan hen welke in basis voor dezelfde zaken staan.\nVooral lekker verdeeldheid zaaien. Ga je de oorlog vast mee winnen.\nIk zal je een plezier doen. Gooi je straks op de bock. Wordt je verder niet gestoord. 👋🏻👋🏻,positive,0.5
613,1643296713560449037,@moonaaa Ahhhh ik begrijp je! Goed idee wel.,positive,0.5
614,1643289262673084416,@PeterTBD @DreKraak Dat denk ik ook.,neutral,0.0
615,1643284176097910784,"@annefleurdd Jaaa, ik vind het heel fijn. Ik sport bij fit4lady. Maar dat zit niet overal. Wel aanrader!",very positive,1.0
616,1643239452876189696,@PostvanFenna Ik zag ene Silly ik al tweeten dat het ongeluk een fase flagrante was om aandacht af te leiden. Met hordes bijval. Wtf is er mis met de ggz zorg in Nederland? https://t.co/sZLNIPLiM6,negative,-0.5
617,1643208110071328773,"@xxstxtch Ik ook niet, maar dat maakt niet uit toch?",neutral,0.0
618,1643205488350224386,"@DjeeDeeBee Ik ben er nog niet uit, sorry.",neutral,0.0
619,1643199684851245057,@JasperBosZwolle @jvanamsterdam @Wendy188607821 Laten we deze discussie staken. Jullie blijven schermen met het deel van de wetenschap welke hetzelfde geluid laten horen en luisteren totaal niet naar wat ik zeg. Gewoon niet!\nZoveelste bevestiging van mijn eerste strekking. Fijne dag en veel succes.,negative,-0.5
620,1643191201133211648,@Schnoetsz Mooi 🤩 toch! Ik wens je een mooie dinsdag toe 👍🏻,very positive,1.0
621,1643186978534354944,"@NiekterBraack Jij begrijpt nog niks van het bejaardenleven, hè! 😂\nDie bril beslaat…\nEn nee, ik ga geen koud water erbij doen.",very negative,-1.0
622,1643179119264374787,@PostvanFenna Ik heb iedereen die een walgelijke tweet onder de tweet van de Minister President heeft geplaatst geblokkeerd. Wat een kansloos triest volk dat zich in hun taalgebruik laat kenmerken door beperkte intelligentie en zich moedig voelt verschuilend achter anonieme accounts. Stumperds,negative,-0.5
623,1643173461299175425,"@margotlantinga Ik ken u niet, maar wil u sterkte wensen Ik weet hoe t voelt als doctoren geen raad met je diagnose kunnen.. en met de hansen in de haren zitten.. tot op de dag van vandaag.. ??",neutral,0.0
624,1643163560887873537,@ArjanZevenaar @olvg @BoerBurgerB Ik vind het een vorm van intimidatie.,neutral,0.0
625,1643162439796621312,@Schnoetsz @olvg @BoerBurgerB Ik zie dat anders maar goed dat is uiteraard prima,positive,0.5
626,1643160447053451264,@david_vits Ik denk dat alle foert/boze  stemmen een bedreiging voor een gezonde democratie. Maar dat we van een nood een deugd moeten maken. De gevestigde partijen moeten onze  stem TERUG verdienen. En daar kan een #stemBlanco partij een constructieve rol in spelen.,positive,0.5
627,1643158606097833986,"@monsimzan Nee, ik kreeg er een mail van Willie over en dacht dat moet ik meteen met jullie op Twitter delen 😆",neutral,0.0
628,1643150656365121536,"@RingelbergNick Nope, ik tyfoon in bobbejaanland",neutral,0.0
629,1643148429286162434,"@piadejonckheere Niet ‘boze kiezer’ wel apathische (niet)kiezer is ergste wat democratie kan overkomen\n\nIk begrijp dat mensen massaal afhaken en ben daar heel bezorgd over: si tous les dégoutés s'en vont, il n'y a que les dégoutants qui restent\n\nZelf ga ik ‘woke’ stem uitbrengen (bewuste stem) ✅",positive,0.5
630,1643146320868175874,@david_vits De nieuwe partij #StemBlanco gaat slapend rijk worden denk ik. Ik denk er toch aan… ze gaan er toch los over,neutral,0.0
631,1643144519448182785,@DjeeDeeBee Ik heb een lijstje....👍\nIk slik iedere dag:\nAsaflow 80mg (bloedverwunner).\nTrelegy (puffen voor longen).\nBisoprol 10mg (1/2 perdag voor hart)\nBurinex 1mg (1/2 om de 2 dagen. Plaspil).\nAldactone 25mg (hart).\n'S avonds Loortan 50mg 1/2 (hart).\n...da's alles....😔,neutral,0.0
632,1643123817051566081,@PeterterHorst Ik zie het artikel niet meer.,neutral,0.0
633,1643123508887560192,"@MikkieMikkel @NOS Ja, snap ik, maar dan moeten ze de regelgeving mbt waar steppen en waar parkeren aanpassen, en niet de steps verbieden.",positive,0.5
634,1643001440250613762,"@rieneradus Nee, zo ving t ook niet op hoor, ik vind t ook een geweldige foto!!",very positive,1.0
635,1642994480088502272,@trijn73 Ja… ik meende van wel,neutral,0.0
636,1642993137210753024,@trijn73 Trijneke wat ontzettend lief…❤️❤️❤️\nWoensdag jarig hé….\nIk ook….😁….,very positive,1.0
637,1642992850878205953,"@ckwint Ik ben persoonlijk geen pompoen liefhebber, en de combinatie met spinazie lijkt mij al helemaal niet te pruimen. Ach... Trial and error toch?",neutral,0.0
638,1642991030130847744,@hakenhaai Ik lees in het artikel waar een deel van het bedrag wel aan besteed mag worden. Dat komt mij niet bekend voor bij andere branches. Vergeet Engelkes even.,positive,0.5
639,1642985539690168327,@Vincentgdevlugt @Veertje87 Het is ook de beste Wagen waar ik in gereden heb. Zit als gegoten om je heen en nodigt gewoon uit om het gaspedaal diep in te trappen. Maar mijn hart gaat toch sneller kloppen bij een 67'er Ford Mustang of een Dodge Challenger. Of een rode Testarossa.,positive,0.5
640,1642983688722956289,@Vincentgdevlugt Daar krijg ik hem niet mee.,neutral,0.0
641,1642983626504544258,@Josyanne Haha dat laatste. Soms schoon ik wat op 😊,neutral,0.0
642,1642983077017157632,"@Vincentgdevlugt @Veertje87 Ik ben gek op auto's. Maar mijn buurman heeft een stuk of 4 Porsche 911 en behalve de kleur en dat er een paar Cabrio zijn, zie ik elf eerlijk gezegd geen verschil.",very positive,1.0
643,1642982173534724097,@Vincentgdevlugt Die brievenbus zoek ik nog ;),very negative,-1.0
644,1642974408007380993,@hesterzitvast @blauwehuize Je bent journalist! Ik zou zeggen wijd er een long read aan 😍😍,neutral,0.0
645,1642973476322516993,@hakenhaai Ik ken geen bedrijf die geld gekregen heeft om leveranciers te kunnen betalen.,neutral,0.0
646,1642972757976571905,@PeterterHorst @NancyGroningen @mevrouwadvocaat @HartReinier De WWZ en de Wab hebben allebei geen effect c.q. niet het gewenste of beoogde effect gehad dus ik ben sceptisch.,very negative,-1.0
647,1642971735946571785,@hesterzitvast @blauwehuize Oh wat heb ik een horor meegemaakt met die mevrouw. Een keer wou ik uitslapen ipv yogales vroeg in de ochtend. Werd ze boos en zei dat ik geen discipline heb. Ik stelde voor om een yogaretreat te houden in Pyongyang,very negative,-1.0
648,1642970587982118913,"@EigenwijzeTine @NancyGroningen @mevrouwadvocaat @HartReinier Ik las het zojuist, benieuwd idd wat dit voor effect gaat hebben.",very negative,-1.0
649,1642967735583014912,@PeterterHorst @NancyGroningen @mevrouwadvocaat @HartReinier Ohhh maar geloof me daar zijn heel wat kleine ondernemers aan onderdoor gegaan. Ik ken er genoeg,negative,-0.5
650,1642967179355373569,"@elliezwart Er stond hier een motormaaier die ik weer aan de praat heb gekregen. Er stond ook nog een zitmaaier waar ik nu mee bezig ben om hem weer aan de praat te krijgen, maar ook dat gaat me lukken.",positive,0.5
651,1642966040102445066,"@jaccobezuijen Ik las nu verder en zie dat er een motormaaier aan zit te komen, dat scheelt veel denk ik.",neutral,0.0
652,1642964552143740930,@martijnkriens @MixedPie @eddy_terstall Ik hoopte wel zoiets.,neutral,0.0
653,1642963165557170184,@jolandavdkolk @radboudspruit Het UWV moet je een verzekering aanbieden. Betaalbaar? Dat weet ik niet. Bij mij valt het mee.,neutral,0.0
654,1642960841396854802,"@jufkip Daar heb je gelijk in, dan geef ik het een 8.",neutral,0.0
655,1642959412225802240,"@PeterterHorst Hoezo niet? Dat mijn dag een 6 is wil niet zeggen dat ik jou geen 7,5 gun, of een 10!",neutral,0.0
656,1642952875054604288,@thomvil @BRUZZbe Elektrische deelsteps had ik begrepen?,neutral,0.0
657,1642952528332455936,"@david_vits @BRUZZbe Er is toch geen sprake van een verbod op ""e-steps""? Of vergis ik me? Er is sprake van een verbod op *deel*steps.",neutral,0.0
658,1642946118894989313,"@briggie62 Voor mij als vader van jonge kinderen aanhoren hoe een iemand zijn eigen weerloze dochters om het leven brengt, dat deed ik niet voor mijn lol.",neutral,0.0
659,1642941189585354883,@briggie62 Ik heb hem niet afgeluisterd ditmaal. Wat een verschrikking. Waarom een tip volgens jou?,negative,-0.5
660,1642929850330628111,@DonjaHoevers Hadden mijn zusje en ik bedacht denk ik toen we klein waren. 👧🏼 👧🏼,negative,-0.5
661,1642928177545723912,"@maasje70 @Lerareninactie @AObtweets @CNVOnderwijs @PO_Raad @VO_raad Toch is het zo dat dit veel tijd kost. Dat wilde ik aangeven. Jammer dat u daar weinig begrip voor heeft. Juist die werkdruk en die stress vraagt zorgvuldigheid, tact en overleg en daar is het om te doen!",positive,0.5
662,1642927392640602112,@edebets1 Misschien wel. Ik lees me alvast in op de hotelkamer. 😉 https://t.co/jka0ntmqX5,neutral,0.0
663,1642926878297030658,@DJ1402 @Lerareninactie @AObtweets @CNVOnderwijs @PO_Raad @VO_raad Voor iemand van @AObtweets vind ik dit niet zo heel tof. LIA heeft gelijk. Het is een schande dat we iedere keer pas (lang) ná het verlopen van een CAO een nieuwe krijgen. Veel mensen in het onderwijs ervaren enorme werkdruk en stress. Dan zit ik niet op rijmelarij te wachten. 🤦🏻‍♂️,negative,-0.5
664,1642913161778024451,"@Josyanne Die _moeten_ weg. En als een app de badge op 1 laat staan, terwijl er echt geen ongelezen dingen meer zijn, dan verwijder ik die gewoon 😅",negative,-0.5
665,1642910144391438337,"@DonjaHoevers De laatste is mijn favoriet, de ‘ronddraaibrug’ naar Oostbroek. Althans zo noem ik hem al sinds ik kan fietsen.",neutral,0.0
666,1642902633856876544,"@Jamel_lange Zeker een van de beste Feyenoord-teams die ik heb gezien iig. Ik vergelijk het met begin jaren 90. Geen uitzonderlijke spelers die het verschil maken, maar een teamgeest waar je U tegen zegt. https://t.co/ro3UQXBvLJ",positive,0.5
667,1642897812592402433,@Harm040 Ik vond die onderweg foto's leuker 😂😂,very negative,-1.0
668,1642896315741794304,@Assita_Kanko Wat zou ik jouw graag in de Nederlandse politiek zien! Sorry Belgische vrienden! Maar je bent een voorbeeld voor velen!,neutral,0.0
669,1642888251622014983,"@MartijnvStratum Een foutje, hoop ik...",neutral,0.0
670,1642867261466718208,"@arnoldotten Dit is de versie er nu (14.29u) opstaat, is al uitgebreider. Dus lijkt geen finale versie. Tendentieus heet dat geloof ik, maar wellicht gewoon een foutje https://t.co/RIQfEM6h7p",neutral,0.0
671,1642852584355405824,@zeg_eens_aad @Mohamed53110924 Ik corrigeerde ooit (na de les 1 op 1) een yoga docent over anatomie en fysiologie van de ruggengraat. Ze werd BOOS 😠 en zei dat ze geen moderne wetenschap volgt. Ik zei dat er niks moderns is aan een discus en spieren. Mocht niet meer naar de les komen omdat ik “agressief” ben,very negative,-1.0
672,1642851799328489472,"@DjeeDeeBee Ja hoor!\n‘s morgens, ‘s middags &amp; ‘s avonds 1x 850mg Metformine en 20 eh Novorapid\n‘s morgens B14 vitamine &amp; Uni-Diamicron\n‘s avonds 1x 46 eh Abasaglar, 1x Asaflow, 1x Rosuvastatine\nVoor de rest ben ik gezond hoor! 😂",positive,0.5
673,1642850748084920320,"@zeg_eens_aad Ik ben al persona non grata op veel plekken vanwege “mijn houding”. En ik heb geen zin in eindeloze discussies, negatieve vibes enzo vooral omdat ik die ene les op maandagavond 20:00 uur erg fijn vind.",negative,-0.5
674,1642849508718510081,"@Josyanne Een aantal durf ik echt niet meer te lezen of op te reageren, though 😬😶‍🌫️",neutral,0.0
675,1642838993963212801,@Josyanne Ik heb het dit weekend just wat leger gemaakt. Stonden er eerst denk ~27 🫣 https://t.co/KbQGtBNurK,very negative,-1.0
676,1642826650143408129,@AntonAdeKoning @txgids Ik woon in de buurt. Misschien vanmiddag wel even. 😉,neutral,0.0
677,1642823778009858050,@PeterPGS @txgids Ik zou niet te land wachten.,neutral,0.0
678,1642812545961545728,@AntonAdeKoning @txgids Die staat er fraai op! Ik moet ook hoognodig weer eens gaan kijken want op mijn laatste foto heeft hij nog een paar witte vlekjes.,negative,-0.5
679,1642806070597808128,"@palpeet De fotograaf moest richten richting het stadhuis. Wel leuk, ik zie mijn woning 🤭",very positive,1.0
680,1642798796504551425,@foppeweijer Ik kom hem zelfs nu gratis brengen! 😡😡,positive,0.5
681,1642798122135875584,@batamigo Zal ik Job maar van je overnemen? 😁🥰,neutral,0.0
682,1642794849203003394,"@FWBlauerPeter Oh, dat is een heel slecht begin! \nIk denk dat jullie een drukke week gaan krijgen. Succes ermee!",negative,-0.5
